valid_time,latitude,longitude,ssrc,strc,tcch4,ch4f,u10,v10,d2m,t2m,blh,cin,cp,e,hcc,lsp,msl,pev,ptype,src,skt,sshf,tcc,tclw,tcw,tcwv,tp
2018-12-01 03:00:00,26.63,85.81,1061911.0,-562570.6,1951.0121,-7.533041e-10,0.6065302,-0.6265316,289.5791,292.67822,125.43448,,0.0,-8.20125e-05,0.0,2.6864931e-05,101716.33,-0.00013063836,1.0,5.1576644e-05,296.05444,-149265.62,0.15849476,0.048803113,25.4623,25.409388,2.6866794e-05
2018-12-01 03:00:00,26.63,86.56,1131287.0,-597074.6,1933.9193,-6.0902927e-10,0.4226923,0.3806095,284.7395,293.23682,928.49695,,0.0005735159,-9.6332515e-05,0.0,7.0899725e-05,101725.78,-0.00012459594,1.0,0.00014603138,294.20862,-125385.625,0.3968065,0.10373857,22.079243,21.951624,0.0006444156
2018-12-01 03:00:00,26.63,87.31,1194599.0,-626346.6,1919.4606,-5.307774e-10,-0.7083502,0.36541176,283.14136,294.05444,994.0282,,0.0006183237,-0.00010729977,0.0,7.5567514e-05,101697.51,-0.00015154842,1.0,0.00015471503,293.8025,-66145.625,0.42688158,0.09495523,20.218891,20.099085,0.00069385767
2018-12-01 03:00:00,26.63,88.06,1268743.0,-664970.6,1922.1289,-5.15777e-10,-0.88986874,-0.41199303,286.14087,290.58008,135.02823,,0.00045000017,-0.00012708851,0.0,5.3029507e-05,101777.516,-0.00014713022,0.0,0.0001860112,291.80884,-23017.625,0.5053423,0.023134014,19.908833,19.882532,0.0005030334
2018-12-01 03:00:00,26.63,88.81,1349319.0,-694858.6,1912.8047,-5.9851435e-10,-0.61295223,-0.5961971,286.86475,291.46387,163.87198,,0.0004825145,-0.00012562075,0.0,5.4156408e-05,101795.44,-0.00014482054,0.0,0.00018541887,292.22034,-177.625,0.54179555,0.0476835,18.882954,18.831263,0.0005366653
2018-12-01 03:00:00,26.63,89.56,1444759.0,-732378.6,1892.288,-5.2362825e-10,-0.48612118,-0.33691978,286.09937,290.75793,148.84073,,8.253753e-05,-0.00011355826,0.0,4.711002e-05,101800.86,-0.00014730904,0.0,7.609278e-05,291.80762,-64297.625,0.32132128,0.1046808,15.851216,15.745569,0.000129655
2018-12-01 03:00:00,25.88,85.81,1080167.0,-562922.6,1941.3647,-1.2486405e-09,1.3221064,0.017572403,289.66357,293.7578,171.34073,,0.0,-9.5550204e-05,0.0,0.0,101697.42,-0.00014921639,0.0,5.401671e-06,296.8579,-172497.62,0.08171252,0.021264812,23.24599,23.224329,0.0
2018-12-01 03:00:00,25.88,86.56,1145911.0,-575466.6,1945.4906,-8.0978513e-10,0.84896183,-0.028265,289.82812,293.30127,137.30948,,0.0,-9.233155e-05,0.0,0.0,101715.97,-0.00014946598,0.0,6.094575e-06,297.114,-175929.62,0.080400266,0.024217388,24.13271,24.107874,0.0
2018-12-01 03:00:00,25.88,87.31,1210327.0,-602026.6,1933.7015,-6.963867e-10,-0.10642147,-0.15875816,288.75635,293.57007,129.87198,,0.0,-9.626546e-05,0.0,0.0,101703.61,-0.00016813714,0.0,4.1499734e-06,296.84546,-131193.62,0.0784624,0.01076295,22.547993,22.537317,0.0
2018-12-01 03:00:00,25.88,88.06,1277815.0,-619594.6,1917.8868,-9.40275e-10,-0.8144293,-0.16272545,287.63477,293.79834,114.74698,,0.0,-0.00011230656,0.0,0.0,101712.64,-0.00018239382,0.0,1.0542572e-06,296.11133,-97569.625,0.108003415,0.008352062,19.713764,19.705774,0.0
2018-12-01 03:00:00,25.88,88.81,1356167.0,-645218.6,1905.9707,-1.0776966e-09,-0.8467169,-0.24365807,287.88037,294.65112,159.49698,,0.0,-0.00011872151,0.0,0.0,101723.81,-0.00019021693,0.0,1.4416873e-06,296.22083,-74273.625,0.13015918,0.027370235,17.853657,17.826136,0.0
2018-12-01 03:00:00,25.88,89.56,1426503.0,-656314.6,1898.7201,-7.7998963e-10,-0.95444393,-0.90283775,289.18848,295.03723,202.96573,,0.0,-0.00011875876,0.0,0.0,101700.31,-0.00018854428,0.0,8.001924e-06,296.802,-86449.625,0.08920459,0.028173229,18.772114,18.743372,0.0
2018-12-01 03:00:00,25.13,85.81,1102007.0,-588426.6,1920.0638,-8.062051e-10,1.2193842,0.65355873,289.30762,294.0686,150.27823,,0.0,-0.000101913,0.0,0.0,101725.49,-0.00015728164,0.0,3.7252903e-06,296.63928,-122617.625,0.023240842,0.003581783,19.744038,19.74093,0.0
2018-12-01 03:00:00,25.13,86.56,1165895.0,-590266.6,1924.5034,-6.6409944e-10,1.0812616,0.40355873,289.44995,294.26172,161.15323,,0.0,-0.00010971376,0.0,0.0,101710.3,-0.00016383815,0.0,6.1430037e-06,296.89282,-130265.625,0.033052243,0.0047166552,20.592182,20.587122,0.0
2018-12-01 03:00:00,25.13,87.31,1232375.0,-597770.6,1929.0706,-6.4850836e-10,0.76461124,-0.25629234,289.4463,294.4663,146.65323,,0.0,-0.00010663667,0.0,0.0,101688.72,-0.00016838673,0.0,4.928559e-06,297.21973,-142969.62,0.015443602,0.005952617,21.55849,21.552454,0.0
2018-12-01 03:00:00,25.13,88.06,1299975.0,-607154.6,1920.7942,-9.71121e-10,0.21633244,-0.7306576,289.10913,294.5072,104.68448,,0.0,-0.00012911507,0.0,0.0,101676.39,-0.0001722424,0.0,1.3627112e-05,297.11877,-140281.62,0.021562375,0.003406307,20.096333,20.092737,0.0
2018-12-01 03:00:00,25.13,88.81,1363943.0,-611850.6,1908.0916,-1.338788e-09,-0.74112606,-0.911993,288.2744,294.66614,142.30948,,0.0,-0.00014381506,0.0,0.0,101679.37,-0.00023022282,0.0,1.2516975e-06,296.9088,-147897.62,0.030244626,0.00503709,17.188862,17.184534,0.0
2018-12-01 03:00:00,25.13,89.56,1430679.0,-618650.6,1899.4633,-1.3221562e-09,-1.0707159,-1.0064144,289.49023,295.10657,190.68448,,0.0,-0.00014578947,0.0,0.0,101672.94,-0.000231929,0.0,7.677823e-06,297.8578,-200977.62,0.012407103,0.004829189,18.14101,18.136194,0.0
2018-12-01 03:00:00,24.38,85.81,1143063.0,-632490.6,1907.853,-4.2074744e-10,0.9076166,0.14110756,288.10718,293.60974,206.59073,,0.0,-0.00010128715,0.004714966,0.0,101768.82,-0.00017257023,0.0,7.5623393e-07,296.16797,-127257.625,0.035920896,0.0013654439,16.916645,16.915003,0.0
2018-12-01 03:00:00,24.38,86.56,1200311.0,-617354.6,1914.5502,-4.2193604e-10,0.9347162,-0.271307,288.74414,294.24426,188.05948,,0.0,-0.00011177012,0.0,0.0,101741.64,-0.00018677476,0.0,1.6279519e-06,296.74133,-135593.62,0.03891162,0.0036847799,18.47182,18.467249,0.0
2018-12-01 03:00:00,24.38,87.31,1259127.0,-603290.6,1920.0277,-4.9938276e-10,0.79708195,-0.4225521,289.18262,294.60632,139.93448,,0.0,-0.00012028613,0.0,0.0,101729.72,-0.00018089998,0.0,3.1143427e-06,297.13623,-119313.625,0.040345944,0.0032747,20.264545,20.262415,0.0
2018-12-01 03:00:00,24.38,88.06,1324551.0,-600250.6,1921.5963,-9.563146e-10,0.43666935,-0.79382896,289.3855,294.68726,123.37198,,0.0,-0.00013160356,0.0,0.0,101698.2,-0.00018156681,0.0,8.08388e-06,297.08044,-126113.625,0.023561276,0.0020024984,19.923481,19.922327,0.0
2018-12-01 03:00:00,24.38,88.81,1395863.0,-603578.6,1916.3417,-1.1464958e-09,-0.2224493,-0.8020687,289.42334,294.88074,129.84073,,0.0,-0.00014351704,0.0,0.0,101677.984,-0.00021531421,1.0,4.2133033e-06,298.0641,-206057.62,0.0021379376,0.0010678975,18.307758,18.305628,0.0
2018-12-01 03:00:00,24.38,89.56,1469207.0,-612698.6,1906.768,-1.1503152e-09,-0.56162167,-0.4341488,289.98218,295.14673,146.12198,,0.0,-0.00015407451,0.0,0.0,101669.03,-0.00022855017,1.0,6.8880618e-06,298.40063,-286505.62,0.27920702,0.0042379107,18.050922,18.04635,0.0
2018-12-01 03:00:00,23.63,85.81,1192903.0,-682626.6,1910.4237,-4.8473536e-10,0.6063471,-0.66742516,287.9558,293.5996,200.49698,,0.0,-9.978213e-05,0.0046901703,0.0,101785.875,-0.00019089121,0.0,1.899898e-07,296.27075,-148321.62,0.22343616,0.0067861285,17.408833,17.402308,0.0
2018-12-01 03:00:00,23.63,86.56,1240679.0,-647450.6,1917.1995,-5.741698e-10,0.3766718,-1.1902523,289.22388,294.7572,195.24698,,0.0,-0.00011499622,0.0,0.0,101722.98,-0.0002110264,0.0,6.593764e-07,297.21887,-146153.62,0.12303332,0.011314174,19.372456,19.36056,0.0
2018-12-01 03:00:00,23.63,87.31,1295319.0,-626810.6,1920.2737,-6.4222005e-10,0.063988686,-1.267767,289.438,295.04297,151.90323,,0.0,-0.00011877366,0.0,0.0,101685.37,-0.00020853418,0.0,7.0407987e-07,297.13245,-127865.625,0.06181506,0.014241954,20.747944,20.734827,0.0
2018-12-01 03:00:00,23.63,88.06,1357543.0,-615722.6,1923.6067,-9.845991e-10,-0.08933163,-0.94727135,289.54297,294.99915,130.43448,,0.0,-0.00011645653,0.0,0.0,101656.445,-0.00019085023,0.0,1.2665987e-06,297.07373,-137753.62,0.12289599,0.025775691,21.26308,21.238733,0.0
2018-12-01 03:00:00,23.63,88.81,1440343.0,-625586.6,1915.8926,-9.745775e-10,-0.4123907,-0.70319176,289.43994,295.17212,116.21573,,0.0,-0.00012787082,0.0,0.0,101643.97,-0.00022794667,1.0,6.6682696e-07,298.11633,-248017.62,0.05815295,0.014461299,20.050678,20.035852,0.0
2018-12-01 03:00:00,23.63,89.56,1530791.0,-645218.6,1907.2816,-8.702934e-10,-0.3776617,-0.4826107,289.84668,295.75024,118.12198,,0.0,-0.00014388212,0.0,0.0,101646.31,-0.00023749087,0.0,5.4202974e-06,298.95923,-350905.62,0.40516832,0.0074708667,18.765278,18.756556,0.0
2018-12-01 03:00:00,22.88,85.81,1230599.0,-703954.6,1914.7671,-3.7047854e-10,0.1258173,-0.7746639,288.75,294.40417,172.65323,,0.0,-8.975365e-05,0.0,0.0,101748.6,-0.00017171714,0.0,3.3527613e-08,296.64783,-125937.625,0.3895891,0.034002088,18.549702,18.515589,0.0
2018-12-01 03:00:00,22.88,86.56,1281191.0,-673250.6,1918.0157,-5.368752e-10,0.48610783,-0.89136314,289.46826,295.17664,148.27823,,0.0,-0.000105951214,0.0,0.0,101715.72,-0.00019216898,0.0,8.940697e-08,297.40125,-126353.625,0.2066515,0.029203197,19.734272,19.70553,0.0
2018-12-01 03:00:00,22.88,87.31,1343847.0,-681370.6,1924.033,-7.663894e-10,0.5765009,-0.76599693,289.88428,295.41333,111.15323,,0.0,-0.00011130818,0.0,0.0,101684.336,-0.000188548,0.0,2.6077032e-08,297.62927,-119713.625,0.2894762,0.04261186,21.00307,20.959925,0.0
2018-12-01 03:00:00,22.88,88.06,1416967.0,-700338.6,1934.8766,-1.6600303e-09,0.20320988,-0.25647545,290.3025,295.44214,90.43448,,0.0,-0.00010858127,0.0,3.1106174e-07,101667.08,-0.00017989788,0.0,9.3877316e-07,297.87744,-158129.62,0.45295885,0.04657533,21.362446,21.31637,2.5331974e-07
2018-12-01 03:00:00,22.88,88.81,1503655.0,-722746.6,1932.458,-2.0933335e-09,-0.34635067,0.010065079,290.70312,295.80054,111.12198,,0.0,-0.00012535998,0.0,8.549541e-07,101660.38,-0.0001916996,1.0,4.813075e-06,298.51392,-258897.62,0.46020678,0.024839183,20.41518,20.3901,7.1525574e-07
2018-12-01 03:00:00,22.88,89.56,1594791.0,-743658.6,1922.7909,-1.1604517e-09,-0.6210699,-0.057195663,290.47876,296.16663,125.96573,,0.0,-0.00014960417,0.0,2.6635826e-07,101653.99,-0.00022122252,1.0,7.2792172e-06,298.92004,-357129.62,0.42210558,0.016406795,19.439594,19.422815,2.682209e-07
2018-12-01 03:00:00,22.13,85.81,1261143.0,-708514.6,1911.9648,-2.9094527e-10,-0.08914852,-0.66742516,289.06665,294.4397,151.80948,,0.0,-9.6727395e-05,0.04915619,0.0,101748.7,-0.00016254548,0.0,1.1175871e-08,296.4756,-93977.625,0.22839527,0.031276487,17.92226,17.89181,0.0
2018-12-01 03:00:00,22.13,86.56,1320999.0,-700202.6,1914.4039,-3.5526515e-10,0.29079533,-0.54486656,289.80005,295.40015,142.34073,,0.0,-0.00010953494,0.0,0.0,101707.83,-0.00017062563,0.0,4.4703484e-08,297.17407,-87281.625,0.24438648,0.033845685,18.931782,18.897913,0.0
2018-12-01 03:00:00,22.13,87.31,1401959.0,-760298.6,1923.5627,-7.3431883e-10,0.31813908,-0.8189144,290.9751,296.86438,93.34073,,0.0,-0.00011028,0.0,0.0,101647.586,-0.00017091248,0.0,3.0472875e-06,298.32092,-81137.625,0.53068715,0.06287935,20.78481,20.722376,0.0
2018-12-01 03:00:00,22.13,88.06,1490391.0,-827594.6,1935.154,-9.870402e-10,0.124352455,-0.96796227,291.70947,297.01538,101.15323,,0.0,-0.000117365504,0.0,0.0,101622.78,-0.00017103914,0.0,1.4804304e-05,298.8308,-155609.62,0.64291555,0.08066919,21.476948,21.396936,0.0
2018-12-01 03:00:00,22.13,88.81,1577623.0,-867578.6,1940.3826,-7.625387e-10,-0.26456356,-0.9582577,292.05737,296.9944,139.05948,,0.0,-0.0001403431,0.0,1.2088567e-06,101620.125,-0.00017438445,0.0,1.9669533e-05,298.62976,-192105.62,0.6106127,0.066692136,21.327534,21.261683,1.206994e-06
2018-12-01 03:00:00,22.13,89.56,1661207.0,-885346.6,1934.3293,-4.008034e-10,-0.6620245,-1.1334286,292.17236,296.807,177.87198,227.2136,0.0,-0.00016608485,0.0,2.214685e-06,101625.59,-0.0001904926,1.0,2.1383166e-05,298.6377,-261145.62,0.45952013,0.030126354,20.69643,20.66598,2.220273e-06
2018-12-01 03:00:00,21.38,85.81,1298103.0,-726922.6,1910.2062,-2.609255e-10,0.11269474,-0.13800621,290.54395,295.00732,131.21573,,0.0,-9.303191e-05,0.0,1.4994293e-06,101713.61,-0.00013862166,0.0,1.2520701e-05,296.8463,-85049.625,0.38430956,0.026326915,19.511616,19.485804,1.5050173e-06
2018-12-01 03:00:00,21.38,86.56,1367815.0,-748170.6,1920.105,-2.7210367e-10,-0.4679327,-0.30579185,291.20435,296.33752,495.02823,173.55734,0.0,-0.00013210275,0.0027046204,0.0,101681.97,-9.770307e-05,0.0,2.6896596e-06,297.6704,-58209.625,0.40738085,0.04840257,20.975727,20.927454,0.0
2018-12-01 03:00:00,21.38,87.31,1464791.0,-850882.6,1928.4375,-1.6279245e-10,-1.053504,-1.8441219,288.5454,298.56555,1659.0282,,0.0,-0.00031889626,0.002708435,0.0,101640.305,-1.1059456e-08,1.0,-2.1684047e-22,298.28638,8078.375,0.4266527,0.017118236,21.5956,21.57931,0.0
2018-12-01 03:00:00,21.38,88.06,1563095.0,-949642.6,1938.5459,-5.855605e-11,-0.5738287,-2.7075863,289.00586,298.49243,1407.372,,0.0,-0.0003996978,0.0,0.0,101632.27,-1.1059456e-08,0.0,-2.1684047e-22,298.48413,-1489.625,0.20965748,0.0116842,21.671528,21.660364,0.0
2018-12-01 03:00:00,21.38,88.81,1649143.0,-1003626.6,1940.0936,-3.0319303e-11,-0.04038143,-2.5899105,291.29224,297.91052,1160.3407,265.26047,0.0,-0.00030680397,0.0,8.288771e-07,101629.14,-1.1059456e-08,1.0,-2.1684047e-22,298.67065,-40161.625,0.19577198,0.014577648,21.69936,21.685266,8.34465e-07
2018-12-01 03:00:00,21.38,89.56,1725671.0,-1020570.6,1928.814,-2.0572877e-11,-0.01053524,-2.472845,290.8523,297.76318,891.9657,,0.0,-0.00033415505,0.0020370483,1.879409e-06,101623.03,-1.1059456e-08,1.0,-2.1684047e-22,298.74573,-46409.625,0.117570676,0.0036485402,20.862202,20.859827,1.9669533e-06
2018-12-01 06:00:00,26.63,85.81,6306129.0,-1489322.0,1953.3677,-7.533041e-10,1.9134178,-0.63023376,288.8208,297.1073,837.21826,,0.00017353892,-0.0006724354,0.0,8.721277e-05,101539.93,-0.0011294307,0.0,2.2042543e-05,302.13843,-1263426.0,0.35753947,0.1413149,25.987427,25.839966,0.0002605319
2018-12-01 06:00:00,26.63,86.56,6472337.0,-1532010.0,1941.579,-6.0902927e-10,1.1938744,0.19984436,287.79773,293.93994,571.1245,,0.0009829104,-0.00078427605,0.0,0.0002294071,101575.23,-0.001038176,0.0,0.000111615285,298.31152,-1081826.0,0.5418199,0.1750063,23.712769,23.503784,0.0012125075
2018-12-01 06:00:00,26.63,87.31,6611857.0,-1563258.0,1927.0159,-5.307774e-10,0.088954926,0.63209534,286.81555,294.0531,731.6245,,0.0009045899,-0.00078633986,0.0,0.00018958747,101554.766,-0.0011030855,0.0,9.226799e-05,298.74097,-944226.0,0.40807658,0.11608067,22.288452,22.142212,0.0010944009
2018-12-01 06:00:00,26.63,88.06,6795089.0,-1605050.0,1926.8284,-5.15777e-10,-0.10184097,0.7384796,285.72205,293.687,881.7495,,0.0004788041,-0.00078382157,0.0,7.440895e-05,101574.92,-0.0010427954,1.0,1.587905e-05,297.2273,-967170.0,0.31333476,0.06602803,21.355347,21.289185,0.0005528033
2018-12-01 06:00:00,26.63,88.81,6992721.0,-1654826.0,1916.9569,-5.9851435e-10,0.11709213,0.40419006,284.5354,294.08557,987.84326,,0.0004950762,-0.000779761,0.0,6.73756e-05,101574.97,-0.0011016848,0.0,1.1714175e-05,297.01294,-907682.0,0.3545335,0.049594317,19.8031,19.75354,0.000562042
2018-12-01 06:00:00,26.63,89.56,7241489.0,-1736826.0,1897.5397,-5.2362825e-10,-0.022068024,0.35786438,283.6869,293.6582,1103.9995,,8.586049e-05,-0.00070138834,0.0,5.0213188e-05,101538.5,-0.0011086585,0.0,2.7045608e-06,296.27417,-1070690.0,0.27811748,0.03291646,16.866821,16.834106,0.0001360774
2018-12-01 06:00:00,25.88,85.81,6357265.0,-1496538.0,1946.2682,-1.2486405e-09,2.451992,-1.2031708,288.6333,298.01123,904.46826,,9.673834e-05,-0.0007088911,0.0,3.5390258e-05,101528.81,-0.0012821378,0.0,1.733005e-05,303.146,-1396162.0,0.49851543,0.091021925,24.015747,23.910278,0.0001321137
2018-12-01 06:00:00,25.88,86.56,6509521.0,-1534074.0,1952.8871,-8.0978513e-10,2.154873,-1.0174408,288.97437,297.7135,914.312,,0.00015413761,-0.00072709285,0.0,6.933883e-05,101533.67,-0.0012436034,0.0,2.3972243e-05,302.75757,-1322242.0,0.41311198,0.18241063,25.218628,25.019165,0.00022307038
2018-12-01 06:00:00,25.88,87.31,6652945.0,-1566810.0,1940.8994,-6.963867e-10,1.2026634,-0.5687103,288.1881,297.89355,1089.7495,,3.85046e-05,-0.0007101279,0.0,2.232939e-05,101521.17,-0.0012882473,0.0,3.3844262e-06,303.1709,-1232450.0,0.30941325,0.149959,23.967896,23.810913,6.02901e-05
2018-12-01 06:00:00,25.88,88.06,6801873.0,-1597466.0,1922.456,-9.40275e-10,-0.13187027,-0.16770935,286.42957,297.9579,1318.062,,0.0,-0.00082834624,0.0,0.0,101517.44,-0.0013765516,1.0,-6.776264e-24,302.84253,-993474.0,0.17292339,0.033271227,20.951538,20.917847,0.0
2018-12-01 06:00:00,25.88,88.81,6988049.0,-1641210.0,1909.2876,-1.0776966e-09,-0.2898903,-0.36949158,285.1676,298.21667,1373.5933,,0.0,-0.0008683335,0.0,0.0,101510.54,-0.0014623525,0.0,-6.776264e-24,302.33496,-892194.0,0.0600236,0.0059351046,18.623413,18.618042,0.0
2018-12-01 06:00:00,25.88,89.56,7125905.0,-1662234.0,1901.4142,-7.7998963e-10,-0.9373512,-0.64408875,286.4452,298.3463,1385.7808,,0.0,-0.0008126404,0.0,0.0,101463.0,-0.0014461698,0.0,2.4214387e-08,302.3684,-1015202.0,0.1704362,0.023089798,19.217163,19.193726,0.0
2018-12-01 06:00:00,25.13,85.81,6419281.0,-1571194.0,1925.3934,-8.062051e-10,2.8786888,-1.1992035,287.28784,298.38965,1337.1558,,5.0365925e-06,-0.0008288156,0.0,3.580004e-06,101555.0,-0.0014387788,0.0,1.1269003e-06,303.04175,-1348738.0,0.5559495,0.0942606,21.090942,20.991333,8.612871e-06
2018-12-01 06:00:00,25.13,86.56,6561873.0,-1596346.0,1930.4149,-6.6409944e-10,2.7218895,-1.3204803,287.4795,298.063,1225.1558,,5.465746e-05,-0.0008563828,0.0,3.4309924e-05,101534.5,-0.0014319541,0.0,8.692965e-06,302.58984,-1299394.0,0.434398,0.09531346,22.048706,21.941528,8.895993e-05
2018-12-01 06:00:00,25.13,87.31,6710097.0,-1620778.0,1934.5118,-6.4850836e-10,2.0235863,-1.3428802,288.00183,298.43628,1406.5933,,1.7911196e-05,-0.0008270126,0.0,1.0378659e-05,101501.24,-0.0014507594,0.0,1.5720725e-06,303.24536,-1379938.0,0.42229778,0.12816182,22.785034,22.653442,2.8014183e-05
2018-12-01 06:00:00,25.13,88.06,6855633.0,-1644858.0,1924.7871,-9.71121e-10,0.64370346,-1.1084442,286.88037,298.6985,1508.3433,,0.0,-0.00094520114,0.0,0.0,101484.58,-0.0014761211,0.0,-6.776264e-24,303.3772,-1098370.0,0.2327531,0.029403122,21.07605,21.045776,0.0
2018-12-01 06:00:00,25.13,88.81,6976273.0,-1655674.0,1906.8309,-1.338788e-09,-0.3126564,-1.2592621,285.25427,298.90857,1466.5308,,0.0,-0.0009902176,0.0,0.0,101470.96,-0.0016820254,0.0,-6.776264e-24,302.98047,-1210562.0,0.011866861,0.0017007908,17.58191,17.5802,0.0
2018-12-01 06:00:00,25.13,89.56,7098641.0,-1670682.0,1899.552,-1.3221562e-09,-0.88187027,-1.189682,286.7953,298.85767,1513.3745,,0.0,-0.0009095352,0.0,0.0,101441.63,-0.0016592266,0.0,3.7252903e-09,303.87012,-1419842.0,0.11962443,0.006785782,18.442993,18.436157,0.0
2018-12-01 06:00:00,24.38,85.81,6573777.0,-1655482.0,1908.7286,-4.2074744e-10,1.9093285,-1.3088226,286.10364,297.49426,1450.312,,8.940697e-07,-0.0008286517,0.009170532,0.0,101580.56,-0.0014636936,0.0,-6.776264e-24,302.47925,-1421570.0,0.26508647,0.054816637,17.596802,17.541626,8.940697e-07
2018-12-01 06:00:00,24.38,86.56,6678673.0,-1646362.0,1915.5258,-4.2193604e-10,1.9021263,-1.4631195,286.71912,298.0199,1501.9058,,0.0,-0.0008547064,0.007598877,0.0,101552.14,-0.0014974894,0.0,-6.776264e-24,302.62427,-1384578.0,0.34440166,0.058719072,19.26892,19.209595,0.0
2018-12-01 06:00:00,24.38,87.31,6780625.0,-1629722.0,1923.8298,-4.9938276e-10,1.7489281,-1.7404022,287.23035,298.57507,1646.562,,7.1525574e-07,-0.0008844491,0.007598877,0.0,101534.29,-0.0014712634,0.0,-6.776264e-24,303.04248,-1199874.0,0.6404832,0.119639784,21.383179,21.262817,7.1525574e-07
2018-12-01 06:00:00,24.38,88.06,6909009.0,-1635274.0,1924.8575,-9.563146e-10,0.8545189,-1.7429047,286.79822,298.91333,1662.5933,,1.1920929e-07,-0.0009221416,0.007598877,0.0,101502.41,-0.0014815154,0.0,-6.776264e-24,302.98633,-1082082.0,0.5043748,0.025065811,20.653442,20.628296,1.1920929e-07
2018-12-01 06:00:00,24.38,88.81,7065105.0,-1663530.0,1918.1881,-1.1464958e-09,0.50393295,-1.7874603,285.89978,299.2787,1607.812,,0.0,-0.0009780135,0.0,0.0,101471.02,-0.0015969994,0.0,-6.776264e-24,303.92993,-1235490.0,0.008830362,0.001635941,18.599976,18.597534,0.0
2018-12-01 06:00:00,24.38,89.56,7220049.0,-1697946.0,1909.1454,-1.1503152e-09,0.41482162,-1.5342255,286.43066,299.08167,1585.187,,0.0,-0.0009905305,0.0,3.1664968e-07,101446.44,-0.0016722502,0.0,-6.776264e-24,303.9817,-1431330.0,0.04889994,0.0027612767,18.359497,18.35559,6.2584877e-07
2018-12-01 06:00:00,23.63,85.81,6770129.0,-1738234.0,1909.4069,-4.8473536e-10,1.5313988,-1.3732147,285.786,297.5863,1466.6245,,0.0,-0.0007726606,0.009536743,0.0,101575.67,-0.0015244903,0.0,-6.776264e-24,303.0232,-1550978.0,0.28843242,0.07271901,17.480835,17.407837,0.0
2018-12-01 06:00:00,23.63,86.56,6822609.0,-1677162.0,1917.8792,-5.741698e-10,0.97091293,-1.6501312,286.70642,298.687,1704.0933,,0.0,-0.0008269306,0.0017242432,0.0,101522.96,-0.001568717,0.0,-6.776264e-24,303.729,-1428386.0,0.6617997,0.04552785,19.677856,19.631714,0.0
2018-12-01 06:00:00,23.63,87.31,6902801.0,-1637066.0,1922.3569,-6.4222005e-10,0.71175766,-1.8710785,287.1964,299.0321,1743.3745,,1.7881393e-07,-0.0008247476,0.00869751,0.0,101492.27,-0.0015263679,0.0,-6.776264e-24,303.34473,-1256226.0,0.7583268,0.06962147,21.168335,21.098022,1.7881393e-07
2018-12-01 06:00:00,23.63,88.06,7013969.0,-1617786.0,1925.7479,-9.845991e-10,0.5399437,-1.9550629,287.2749,299.35876,1741.2495,,1.1920929e-07,-0.0008069109,0.0017242432,0.0,101467.05,-0.0014544548,0.0,-6.776264e-24,302.97363,-1131042.0,0.5237077,0.043948565,21.1344,21.090454,1.1920929e-07
2018-12-01 06:00:00,23.63,88.81,7222033.0,-1674778.0,1918.6257,-9.745775e-10,0.4538231,-1.9373016,286.33228,299.58093,1716.7495,,0.0,-0.00087574683,0.0,0.0,101447.484,-0.0015969398,0.0,-6.776264e-24,303.9182,-1356930.0,0.07377177,0.006381424,19.817017,19.81018,0.0
2018-12-01 06:00:00,23.63,89.56,7454865.0,-1752618.0,1910.5985,-8.702934e-10,0.91311264,-1.5956268,285.86035,299.58228,1661.1245,,0.0,-0.0009080898,0.0,3.7252903e-08,101436.89,-0.0017332258,0.0,-6.776264e-24,304.51245,-1592258.0,0.0023453766,0.00041142316,18.894653,18.894165,8.940697e-08
2018-12-01 06:00:00,22.88,85.81,6887121.0,-1754186.0,1914.759,-3.7047854e-10,0.76552963,-1.474289,286.35388,298.21326,1535.2808,,0.0,-0.0007567238,0.038497925,0.0,101547.44,-0.0015477659,0.0,-6.776264e-24,303.364,-1473954.0,0.392299,0.06837025,18.359253,18.29065,0.0
2018-12-01 06:00:00,22.88,86.56,6960465.0,-1694506.0,1919.9177,-5.368752e-10,0.6000633,-1.7259369,286.43066,299.15308,1695.2495,,0.0,-0.00080907904,0.10594177,0.0,101519.66,-0.0016115727,0.0,-6.776264e-24,303.91162,-1392930.0,0.46815044,0.053416643,19.64856,19.594849,0.0
2018-12-01 06:00:00,22.88,87.31,7112337.0,-1674618.0,1926.2319,-7.663894e-10,0.48061752,-1.854599,286.7588,299.81555,1767.7495,,0.0,-0.0008717086,0.10209656,0.0,101495.43,-0.001499963,0.0,-6.776264e-24,304.01,-1104418.0,0.47672588,0.047919665,20.952759,20.904663,0.0
2018-12-01 06:00:00,22.88,88.06,7303249.0,-1688554.0,1938.2175,-1.6600303e-09,0.5270653,-1.7742767,286.80505,300.05957,1765.2495,,0.0,-0.0008640941,0.0,2.4959445e-07,101474.83,-0.0014983835,0.0,-6.776264e-24,303.9043,-1094626.0,0.35364848,0.031886492,21.347778,21.315552,2.3841858e-07
2018-12-01 06:00:00,22.88,88.81,7532881.0,-1750938.0,1936.753,-2.0933335e-09,0.5215111,-1.7658539,286.50452,300.0244,1735.9683,,0.0,-0.00091459416,0.0,2.142042e-06,101457.58,-0.0015864493,0.0,-6.776264e-24,304.07446,-1246082.0,0.26256877,0.023482712,20.602661,20.578247,1.9967556e-06
